treated,age,age_2,educ,nodegree,black,hisp,married,re75,re75_dummy,re74,re74_dummy,re_diff_pre,afdc75,nchildren75,haschild,re79
1.0,39,1521,10,1,0,0,0,0.0,0,0.0,0,0.0,1,3,1,9544.456
1.0,31,961,7,1,1,0,0,0.0,0,0.0,0,0.0,1,4,1,10374.41
1.0,24,576,11,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,7513.851
1.0,26,676,10,1,1,0,0,0.0,0,0.0,0,0.0,1,2,1,0.0
1.0,39,1521,11,1,1,0,0,0.0,0,0.0,0,0.0,1,3,1,9198.589
1.0,32,1024,9,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,8852.882
1.0,37,1369,11,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,290.0028
1.0,37,1369,12,0,1,0,0,0.0,0,0.0,0,0.0,1,3,1,1815.561
1.0,35,1225,3,1,0,1,0,0.0,0,0.0,0,0.0,1,1,1,8656.197
1.0,33,1089,10,1,1,0,0,0.0,0,0.0,0,0.0,1,5,1,0.0
1.0,25,625,10,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,15637.99
1.0,38,1444,8,1,0,1,0,7526.19,1,7526.19,1,0.0,1,1,1,0.0
1.0,44,1936,9,1,1,0,0,0.0,0,0.0,0,0.0,1,3,1,0.0
1.0,47,2209,14,0,1,0,0,0.0,0,0.0,0,0.0,1,1,1,9682.834
1.0,35,1225,11,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,8837.854
1.0,49,2401,8,1,0,1,0,6028.912,1,9043.368,1,-3014.456,1,0,0,9469.225
1.0,27,729,8,1,1,0,0,0.0,0,0.0,0,0.0,1,3,1,0.0
1.0,25,625,12,0,1,0,0,0.0,0,0.0,0,0.0,1,1,1,10872.81
1.0,41,1681,11,1,1,0,0,0.0,0,0.0,0,0.0,1,5,1,0.0
1.0,28,784,12,0,1,0,0,0.0,0,0.0,0,0.0,1,2,1,12162.83
1.0,23,529,11,1,1,0,1,0.0,0,0.0,0,0.0,1,1,1,573.9822
1.0,34,1156,10,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,4304.588
1.0,35,1225,12,0,1,0,0,0.0,0,0.0,0,0.0,1,2,1,0.0
1.0,26,676,10,1,1,0,0,0.0,0,0.0,0,0.0,1,0,0,0.0
1.0,27,729,11,1,1,0,0,0.0,0,0.0,0,0.0,1,3,1,12042.56
1.0,43,1849,12,0,1,0,0,0.0,0,0.0,0,0.0,1,1,1,0.0
1.0,25,625,8,1,1,0,0,354.8214,1,354.8214,1,0.0,1,0,0,4704.864
1.0,36,1296,12,0,1,0,0,0.0,0,0.0,0,0.0,1,4,1,0.0
1.0,31,961,10,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,0.0
1.0,38,1444,10,1,1,0,0,0.0,0,0.0,0,0.0,1,0,0,9221.254
1.0,55,3025,10,1,0,1,0,0.0,0,0.0,0,0.0,1,0,0,0.0
1.0,31,961,10,1,1,0,0,0.0,0,0.0,0,0.0,1,3,1,1751.3
1.0,51,2601,11,1,1,0,0,0.0,0,0.0,0,0.0,1,0,0,10477.15
1.0,25,625,12,0,1,0,0,0.0,0,0.0,0,0.0,1,1,1,0.0
1.0,23,529,11,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,0.0
1.0,43,1849,6,1,1,0,0,0.0,0,0.0,0,0.0,1,0,0,0.0
1.0,46,2116,11,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,0.0
1.0,36,1296,11,1,1,0,0,0.0,0,0.0,0,0.0,1,4,1,10254.93
1.0,39,1521,9,1,0,0,0,0.0,0,0.0,0,0.0,1,1,1,0.0
1.0,29,841,9,1,1,0,0,1213.251,1,2079.859,1,-866.608,1,2,1,11120.29
1.0,50,2500,6,1,1,0,0,0.0,0,0.0,0,0.0,1,3,1,0.0
1.0,34,1156,12,0,1,0,0,0.0,0,0.0,0,0.0,1,3,1,0.0
1.0,28,784,11,1,1,0,0,0.0,0,0.0,0,0.0,1,2,1,425.0768
1.0,35,1225,10,1,0,0,0,4726.582,1,7089.872,1,-2363.29,1,4,1,3942.801
1.0,27,729,9,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,0.0
1.0,35,1225,10,1,1,0,0,0.0,0,0.0,0,0.0,1,3,1,10599.82
1.0,36,1296,10,1,1,0,0,0.0,0,0.0,0,0.0,1,2,1,3367.188
1.0,30,900,12,0,1,0,0,1873.013,1,1715.904,1,157.10899999999992,1,3,1,7072.47
1.0,35,1225,11,1,1,0,0,0.0,0,0.0,0,0.0,1,6,1,10443.52
1.0,42,1764,9,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,0.0
1.0,45,2025,8,1,1,0,0,0.0,0,0.0,0,0.0,1,3,1,3576.19
1.0,35,1225,12,0,1,0,0,1719.279,1,1719.279,1,0.0,1,2,1,8092.039
1.0,32,1024,12,0,1,0,0,0.0,0,0.0,0,0.0,1,4,1,10597.45
1.0,39,1521,11,1,1,0,0,0.0,0,0.0,0,0.0,1,2,1,10425.33
1.0,46,2116,8,1,1,0,0,0.0,0,0.0,0,0.0,1,4,1,16571.85
1.0,30,900,10,1,1,0,0,0.0,0,0.0,0,0.0,1,2,1,0.0
1.0,34,1156,10,1,1,0,0,0.0,0,0.0,0,0.0,1,4,1,369.6008
1.0,46,2116,12,0,0,1,0,3992.996,1,3992.996,1,0.0,1,2,1,7083.769
1.0,47,2209,8,1,0,0,0,0.0,0,0.0,0,0.0,1,1,1,0.0
1.0,43,1849,12,0,0,0,0,0.0,0,0.0,0,0.0,1,4,1,12358.88
1.0,41,1681,12,0,0,0,0,686.5988,1,823.9185,1,-137.3197,1,3,1,4124.359
1.0,48,2304,8,1,1,0,0,0.0,0,0.0,0,0.0,1,3,1,0.0
1.0,31,961,6,1,0,1,0,0.0,0,0.0,0,0.0,1,3,1,0.0
1.0,34,1156,9,1,1,0,0,0.0,0,0.0,0,0.0,1,3,1,10772.89
1.0,24,576,11,1,1,0,0,8002.8,1,8002.8,1,0.0,1,1,1,0.0
1.0,36,1296,10,1,0,1,0,0.0,0,0.0,0,0.0,1,3,1,13074.79
1.0,31,961,10,1,0,1,0,0.0,0,0.0,0,0.0,1,3,1,0.0
1.0,38,1444,10,1,1,0,0,0.0,0,0.0,0,0.0,1,5,1,7594.634
1.0,45,2025,12,0,1,0,0,0.0,0,0.0,0,0.0,1,4,1,8257.792
1.0,30,900,11,1,1,0,0,0.0,0,0.0,0,0.0,1,3,1,0.0
1.0,34,1156,12,0,1,0,0,0.0,0,0.0,0,0.0,1,1,1,1281.851
1.0,46,2116,11,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,0.0
1.0,29,841,10,1,1,0,0,3574.998,1,3574.998,1,0.0,1,1,1,11698.59
1.0,50,2500,10,1,1,0,0,0.0,0,0.0,0,0.0,1,2,1,11455.07
1.0,32,1024,11,1,1,0,0,4685.033,1,4685.033,1,0.0,1,1,1,979.4023
1.0,50,2500,1,1,1,0,1,0.0,0,0.0,0,0.0,1,5,1,0.0
1.0,32,1024,10,1,1,0,0,0.0,0,0.0,0,0.0,1,3,1,0.0
1.0,30,900,15,0,0,1,0,6645.146,1,6645.146,1,0.0,1,3,1,0.0
1.0,28,784,8,1,1,0,0,0.0,0,0.0,0,0.0,1,3,1,3080.065
1.0,46,2116,11,1,0,0,0,0.0,0,0.0,0,0.0,1,2,1,9634.144
1.0,39,1521,9,1,1,0,0,0.0,0,0.0,0,0.0,1,0,0,0.0
1.0,29,841,11,1,1,0,0,0.0,0,0.0,0,0.0,1,2,1,1532.57
1.0,26,676,12,0,0,1,0,0.0,0,0.0,0,0.0,1,1,1,0.0
1.0,36,1296,12,0,1,0,0,0.0,0,0.0,0,0.0,1,5,1,18070.62
1.0,25,625,12,0,1,0,0,0.0,0,0.0,0,0.0,1,2,1,0.0
1.0,23,529,6,1,1,0,0,0.0,0,0.0,0,0.0,1,2,1,0.0
1.0,28,784,10,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,2558.968
1.0,35,1225,8,1,1,0,0,0.0,0,0.0,0,0.0,1,2,1,9898.102
1.0,42,1764,9,1,1,0,0,0.0,0,0.0,0,0.0,1,3,1,0.0
1.0,35,1225,12,0,1,0,0,0.0,0,0.0,0,0.0,1,3,1,2361.466
1.0,27,729,8,1,0,1,0,0.0,0,0.0,0,0.0,1,2,1,0.0
1.0,33,1089,12,0,1,0,0,761.3013,1,1827.123,1,-1065.8217,1,1,1,7343.698
1.0,32,1024,12,0,1,0,0,0.0,0,0.0,0,0.0,1,1,1,2794.268
1.0,50,2500,11,1,0,1,0,0.0,0,0.0,0,0.0,1,2,1,0.0
1.0,28,784,11,1,1,0,0,0.0,0,0.0,0,0.0,1,2,1,10008.31
1.0,40,1600,10,1,0,1,0,0.0,0,0.0,0,0.0,1,3,1,9771.668
1.0,27,729,9,1,1,0,0,0.0,0,0.0,0,0.0,1,2,1,16114.97
1.0,54,2916,11,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,0.0
1.0,24,576,11,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,3658.605
1.0,22,484,12,0,1,0,0,0.0,0,0.0,0,0.0,1,1,1,0.0
1.0,23,529,10,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,0.0
1.0,29,841,9,1,1,0,0,7767.256,1,7767.256,1,0.0,1,2,1,7982.585
1.0,32,1024,11,1,1,0,0,0.0,0,0.0,0,0.0,1,2,1,0.0
1.0,35,1225,10,1,1,0,0,0.0,0,0.0,0,0.0,1,2,1,10803.89
1.0,39,1521,8,1,1,0,0,0.0,0,0.0,0,0.0,1,3,1,0.0
1.0,27,729,12,0,0,1,0,0.0,0,0.0,0,0.0,1,2,1,15296.64
1.0,36,1296,12,0,0,0,0,0.0,0,0.0,0,0.0,1,5,1,0.0
1.0,26,676,11,1,1,0,0,0.0,0,0.0,0,0.0,1,2,1,0.0
1.0,31,961,11,1,1,0,0,1184.078,1,1578.77,1,-394.692,1,2,1,26837.82
1.0,33,1089,9,1,0,1,0,888.1402,1,1184.187,1,-296.04679999999985,1,1,1,0.0
1.0,35,1225,11,1,1,0,0,3800.094,1,3800.094,1,0.0,1,4,1,11120.29
1.0,34,1156,10,1,0,1,0,0.0,0,0.0,0,0.0,1,2,1,8875.314
1.0,25,625,11,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,0.0
1.0,36,1296,11,1,1,0,0,916.4917,1,916.4917,1,0.0,1,3,1,0.0
1.0,27,729,10,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,0.0
1.0,37,1369,10,1,1,0,0,0.0,0,0.0,0,0.0,1,2,1,3123.71
1.0,40,1600,13,0,1,0,0,0.0,0,0.0,0,0.0,1,1,1,0.0
1.0,39,1521,3,1,0,1,0,7378.255,1,7378.255,1,0.0,1,2,1,4404.189
1.0,30,900,9,1,0,1,0,0.0,0,0.0,0,0.0,1,4,1,1081.451
1.0,38,1444,12,0,1,0,0,0.0,0,0.0,0,0.0,1,4,1,10008.31
1.0,34,1156,11,1,1,0,0,0.0,0,0.0,0,0.0,1,3,1,13271.01
1.0,35,1225,12,0,0,1,0,206.9593,1,206.9593,1,0.0,1,2,1,0.0
1.0,42,1764,12,0,1,0,0,5486.61,1,5486.61,1,0.0,1,1,1,5100.654
1.0,46,2116,12,0,1,0,0,2262.912,1,2287.836,1,-24.923999999999975,1,0,0,6947.564
1.0,36,1296,11,1,1,0,0,0.0,0,0.0,0,0.0,1,3,1,0.0
1.0,28,784,9,1,1,0,0,0.0,0,0.0,0,0.0,1,2,1,0.0
1.0,31,961,10,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,0.0
1.0,38,1444,12,0,1,0,1,0.0,0,0.0,0,0.0,1,5,1,0.0
1.0,34,1156,12,0,1,0,0,0.0,0,0.0,0,0.0,1,3,1,0.0
1.0,26,676,10,1,1,0,0,4003.956,1,4367.952,1,-363.9960000000001,1,3,1,7464.327
1.0,35,1225,11,1,1,0,0,0.0,0,0.0,0,0.0,1,5,1,6985.488
1.0,27,729,12,0,1,0,0,0.0,0,0.0,0,0.0,1,2,1,5028.846
1.0,28,784,10,1,1,0,0,4884.525,1,6512.7,1,-1628.1750000000002,1,3,1,0.0
1.0,35,1225,11,1,1,0,0,0.0,0,0.0,0,0.0,1,4,1,18122.0
1.0,35,1225,11,1,1,0,0,0.0,0,0.0,0,0.0,1,2,1,5658.119
1.0,49,2401,12,0,1,0,0,0.0,0,0.0,0,0.0,1,2,1,0.0
1.0,28,784,12,0,1,0,0,0.0,0,0.0,0,0.0,1,1,1,11467.86
1.0,30,900,8,1,0,1,0,0.0,0,0.0,0,0.0,1,4,1,0.0
1.0,33,1089,10,1,1,0,0,0.0,0,0.0,0,0.0,1,3,1,0.0
1.0,21,441,12,0,1,0,0,378.972,1,413.424,1,-34.452,1,1,1,9682.834
1.0,42,1764,10,1,0,1,0,1017.126,1,287.9771,1,729.1488999999999,1,1,1,15846.49
1.0,41,1681,12,0,1,0,0,0.0,0,0.0,0,0.0,1,3,1,7645.292
1.0,25,625,12,0,1,0,0,4284.088,1,4284.088,1,0.0,1,2,1,6112.497
1.0,42,1764,12,0,1,0,0,0.0,0,0.0,0,0.0,1,2,1,0.0
1.0,44,1936,10,1,0,1,0,0.0,0,0.0,0,0.0,1,5,1,10788.26
1.0,30,900,7,1,0,1,0,0.0,0,0.0,0,0.0,1,2,1,0.0
1.0,34,1156,8,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,0.0
1.0,26,676,11,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,8150.023
1.0,23,529,8,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,0.0
1.0,33,1089,9,1,1,0,0,5152.73,1,5152.73,1,0.0,1,4,1,10586.64
1.0,29,841,10,1,1,0,0,1001.545,1,2403.707,1,-1402.1619999999998,1,4,1,6635.583
1.0,35,1225,10,1,1,0,0,0.0,0,0.0,0,0.0,1,3,1,0.0
1.0,26,676,12,0,0,0,0,890.3523,1,890.3523,1,0.0,1,1,1,0.0
1.0,30,900,12,0,1,0,0,0.0,0,0.0,0,0.0,1,2,1,0.0
1.0,36,1296,12,0,1,0,0,0.0,0,0.0,0,0.0,1,3,1,0.0
1.0,20,400,11,1,1,0,0,3296.551,1,3296.551,1,0.0,1,1,1,11804.76
1.0,35,1225,8,1,1,0,0,0.0,0,0.0,0,0.0,1,2,1,0.0
1.0,43,1849,11,1,1,0,0,0.0,0,0.0,0,0.0,1,3,1,0.0
1.0,32,1024,11,1,1,0,0,2503.92,1,1191.655,1,1312.265,1,4,1,19252.04
1.0,40,1600,12,0,0,1,0,0.0,0,0.0,0,0.0,1,2,1,1891.418
1.0,21,441,10,1,1,0,0,3766.154,1,4519.384,1,-753.23,1,1,1,3488.18
1.0,36,1296,12,0,1,0,0,1565.821,1,1565.821,1,0.0,1,1,1,0.0
1.0,28,784,11,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,0.0
1.0,34,1156,9,1,1,0,0,0.0,0,0.0,0,0.0,1,4,1,20957.22
1.0,38,1444,11,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,0.0
1.0,47,2209,9,1,1,0,0,0.0,0,0.0,0,0.0,1,3,1,0.0
1.0,34,1156,10,1,1,0,0,0.0,0,0.0,0,0.0,1,6,1,11120.29
1.0,33,1089,12,0,1,0,0,2519.8,1,4319.657,1,-1799.857,1,2,1,0.0
1.0,38,1444,9,1,1,0,0,0.0,0,0.0,0,0.0,1,5,1,11065.98
1.0,32,1024,11,1,0,0,0,6171.242,1,6171.242,1,0.0,1,3,1,3348.582
1.0,34,1156,12,0,1,0,0,0.0,0,0.0,0,0.0,1,1,1,17375.49
1.0,25,625,11,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,9929.392
1.0,24,576,8,1,0,1,0,0.0,0,0.0,0,0.0,1,2,1,11851.8
1.0,27,729,12,0,1,0,0,0.0,0,0.0,0,0.0,1,1,1,1939.073
1.0,31,961,12,0,1,0,0,6197.822,1,6197.822,1,0.0,1,1,1,9198.589
1.0,29,841,11,1,1,0,0,0.0,0,0.0,0,0.0,1,2,1,9726.896
1.0,34,1156,9,1,1,0,0,0.0,0,0.0,0,0.0,1,3,1,0.0
1.0,33,1089,8,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,0.0
1.0,28,784,12,0,1,0,0,0.0,0,0.0,0,0.0,1,1,1,10374.41
1.0,38,1444,9,1,1,0,0,5753.886,1,6904.663,1,-1150.7769999999991,1,4,1,5932.357
1.0,34,1156,12,0,1,0,0,1167.298,1,2801.514,1,-1634.216,1,2,1,10855.95
1.0,31,961,8,1,1,0,0,2790.51,1,2790.51,1,0.0,1,4,1,0.0
1.0,32,1024,10,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,0.0
1.0,21,441,8,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,9313.344
1.0,27,729,10,1,1,0,0,0.0,0,0.0,0,0.0,1,4,1,0.0
1.0,25,625,9,1,0,1,1,1157.175,1,1157.175,1,0.0,1,1,1,0.0
1.0,25,625,13,0,1,0,0,0.0,0,0.0,0,0.0,1,2,1,807.4805
1.0,32,1024,13,0,1,0,0,3289.556,1,3289.556,1,0.0,1,2,1,9731.368
1.0,28,784,13,0,1,0,0,2064.62,1,1997.182,1,67.43799999999987,1,3,1,0.0
1.0,30,900,12,0,1,0,0,0.0,0,0.0,0,0.0,1,2,1,7953.66
1.0,38,1444,12,0,1,0,0,0.0,0,0.0,0,0.0,1,3,1,5135.435
1.0,30,900,10,1,1,0,0,0.0,0,0.0,0,0.0,1,2,1,10882.42
1.0,35,1225,12,0,1,0,0,3928.684,1,3928.684,1,0.0,1,1,1,0.0
1.0,25,625,10,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,0.0
1.0,46,2116,13,0,1,0,0,296.0285,1,355.2342,1,-59.20569999999998,1,1,1,0.0
1.0,22,484,9,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,0.0
1.0,32,1024,6,1,0,1,0,0.0,0,0.0,0,0.0,1,2,1,0.0
1.0,26,676,11,1,1,0,0,0.0,0,0.0,0,0.0,1,3,1,0.0
1.0,32,1024,12,0,0,1,0,0.0,0,0.0,0,0.0,1,2,1,0.0
1.0,42,1764,12,0,1,0,0,0.0,0,0.0,0,0.0,1,1,1,0.0
1.0,48,2304,8,1,0,0,0,0.0,0,0.0,0,0.0,1,1,1,9267.858
1.0,34,1156,10,1,0,0,0,6171.242,1,6171.242,1,0.0,1,1,1,5525.132
1.0,35,1225,12,0,1,0,0,3645.79,1,3645.79,1,0.0,1,6,1,2878.328
1.0,26,676,12,0,1,0,0,0.0,0,0.0,0,0.0,1,2,1,0.0
1.0,28,784,7,1,1,0,0,1442.372,1,1176.995,1,265.3770000000002,1,2,1,11895.94
1.0,33,1089,9,1,1,0,0,0.0,0,0.0,0,0.0,1,5,1,0.0
1.0,26,676,12,0,1,0,0,0.0,0,0.0,0,0.0,1,2,1,0.0
1.0,32,1024,10,1,1,0,0,0.0,0,0.0,0,0.0,1,4,1,0.0
1.0,26,676,11,1,1,0,0,220.7514,1,0.0,0,220.7514,1,1,1,0.0
1.0,26,676,10,1,1,0,0,1564.427,1,1420.937,1,143.49,1,1,1,0.0
1.0,50,2500,10,1,1,0,0,1710.0,1,1710.0,1,0.0,1,1,1,4170.13
1.0,28,784,12,0,1,0,0,0.0,0,0.0,0,0.0,1,1,1,11065.98
1.0,27,729,11,1,1,0,0,2333.206,1,3999.781,1,-1666.5749999999998,1,1,1,8062.305
1.0,33,1089,12,0,1,0,0,1203.17,1,0.0,0,1203.17,1,3,1,0.0
1.0,29,841,11,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,0.0
1.0,33,1089,8,1,0,0,0,0.0,0,0.0,0,0.0,1,1,1,0.0
1.0,43,1849,11,1,1,0,0,0.0,0,0.0,0,0.0,1,0,0,0.0
1.0,43,1849,9,1,0,1,0,0.0,0,0.0,0,0.0,1,1,1,5490.463
1.0,24,576,11,1,1,0,0,7847.221,1,13309.55,1,-5462.329,1,1,1,1758.212
1.0,23,529,12,0,1,0,0,2095.827,1,2794.436,1,-698.6089999999999,1,1,1,0.0
1.0,32,1024,11,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,3096.672
1.0,40,1600,12,0,1,0,0,0.0,0,0.0,0,0.0,1,1,1,0.0
1.0,38,1444,11,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,7133.908
1.0,30,900,8,1,0,1,0,8575.716,1,8575.716,1,0.0,1,1,1,4678.19
1.0,37,1369,12,0,1,0,0,0.0,0,0.0,0,0.0,1,1,1,0.0
1.0,56,3136,7,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,1812.591
1.0,26,676,12,0,1,0,0,0.0,0,0.0,0,0.0,1,3,1,16680.52
1.0,36,1296,12,0,1,0,0,0.0,0,0.0,0,0.0,1,3,1,10425.33
1.0,36,1296,10,1,1,0,0,8639.611,1,8639.611,1,0.0,1,3,1,0.0
1.0,32,1024,8,1,1,0,0,7452.914,1,7022.211,1,430.7029999999995,1,2,1,12077.89
1.0,33,1089,10,1,1,0,0,0.0,0,0.0,0,0.0,1,3,1,0.0
1.0,32,1024,10,1,1,0,0,4290.44,1,4290.44,1,0.0,1,2,1,0.0
1.0,30,900,11,1,1,0,0,2187.516,1,2187.516,1,0.0,1,3,1,615.2704
1.0,27,729,10,1,1,0,0,307.494,1,335.448,1,-27.95399999999995,1,2,1,0.0
1.0,39,1521,13,0,1,0,0,0.0,0,0.0,0,0.0,1,2,1,10522.46
1.0,27,729,11,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,12162.83
1.0,40,1600,11,1,0,0,0,0.0,0,0.0,0,0.0,1,6,1,9896.242
1.0,42,1764,11,1,0,0,0,0.0,0,0.0,0,0.0,1,2,1,0.0
1.0,23,529,11,1,1,0,0,3537.274,1,3537.274,1,0.0,1,2,1,5961.283
1.0,29,841,7,1,1,0,0,0.0,0,0.0,0,0.0,1,2,1,19976.77
1.0,35,1225,8,1,1,0,0,0.0,0,0.0,0,0.0,1,2,1,0.0
1.0,45,2025,11,1,1,0,0,0.0,0,0.0,0,0.0,1,5,1,6221.185
1.0,38,1444,7,1,1,0,0,0.0,0,0.0,0,0.0,1,3,1,0.0
1.0,50,2500,7,1,1,0,0,0.0,0,0.0,0,0.0,1,2,1,0.0
1.0,34,1156,12,0,1,0,0,0.0,0,0.0,0,0.0,1,4,1,8299.527
1.0,27,729,10,1,1,0,0,4558.748,1,6078.331,1,-1519.5830000000003,1,1,1,0.0
1.0,36,1296,10,1,1,0,0,0.0,0,0.0,0,0.0,1,2,1,16569.73
1.0,38,1444,12,0,1,0,0,0.0,0,0.0,0,0.0,1,2,1,0.0
1.0,26,676,10,1,1,0,0,0.0,0,0.0,0,0.0,1,3,1,0.0
1.0,25,625,11,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,13622.37
1.0,27,729,14,0,1,0,0,0.0,0,0.0,0,0.0,1,2,1,0.0
1.0,29,841,12,0,1,0,0,0.0,0,0.0,0,0.0,1,2,1,11954.32
1.0,23,529,8,1,1,0,0,2629.632,1,1157.216,1,1472.4160000000002,1,1,1,0.0
1.0,27,729,10,1,1,0,0,2037.816,1,2223.072,1,-185.25600000000009,1,1,1,7262.086
1.0,31,961,12,0,1,0,0,0.0,0,0.0,0,0.0,1,1,1,12386.69
1.0,37,1369,12,0,1,0,0,0.0,0,0.0,0,0.0,1,3,1,3262.94
1.0,39,1521,9,1,0,1,0,0.0,0,0.0,0,0.0,1,4,1,0.0
1.0,34,1156,10,1,1,0,0,1710.0,1,1710.0,1,0.0,1,1,1,0.0
1.0,35,1225,11,1,1,0,0,0.0,0,0.0,0,0.0,1,2,1,13587.13
1.0,26,676,12,0,0,1,0,0.0,0,0.0,0,0.0,1,1,1,0.0
1.0,25,625,9,1,1,0,0,0.0,0,0.0,0,0.0,1,3,1,0.0
1.0,34,1156,12,0,1,0,0,0.0,0,0.0,0,0.0,1,3,1,3634.392
1.0,24,576,8,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,1015.89
1.0,36,1296,10,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,1765.89
1.0,37,1369,9,1,1,0,0,0.0,0,0.0,0,0.0,1,5,1,0.0
1.0,33,1089,9,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,0.0
1.0,45,2025,8,1,1,0,1,0.0,0,0.0,0,0.0,1,5,1,16332.96
1.0,35,1225,9,1,1,0,0,0.0,0,0.0,0,0.0,1,3,1,14456.4
1.0,50,2500,11,1,1,0,0,278.3753,1,1113.501,1,-835.1257,1,2,1,0.0
1.0,35,1225,10,1,1,0,0,752.5982,1,752.5982,1,0.0,1,5,1,8940.229
1.0,32,1024,10,1,1,0,0,0.0,0,0.0,0,0.0,1,3,1,2723.639
1.0,31,961,9,1,1,0,0,0.0,0,0.0,0,0.0,1,2,1,92.42579
1.0,48,2304,9,1,1,0,0,2701.955,1,2605.124,1,96.83100000000012,1,3,1,0.0
1.0,28,784,-1,1,1,0,0,237.581,1,0.0,0,237.581,1,1,1,10848.94
1.0,37,1369,11,1,1,0,0,0.0,0,0.0,0,0.0,1,3,1,0.0
1.0,36,1296,11,1,1,0,0,0.0,0,0.0,0,0.0,1,2,1,0.0
1.0,40,1600,12,0,1,0,0,0.0,0,0.0,0,0.0,1,1,1,0.0
1.0,41,1681,6,1,1,0,0,0.0,0,0.0,0,0.0,1,4,1,0.0
1.0,33,1089,12,0,1,0,0,2398.093,1,2398.093,1,0.0,1,3,1,1277.204
1.0,31,961,12,0,0,1,0,0.0,0,0.0,0,0.0,1,3,1,0.0
1.0,37,1369,9,1,1,0,0,953.2651,1,1429.898,1,-476.6329,1,3,1,0.0
1.0,35,1225,12,0,1,0,0,0.0,0,0.0,0,0.0,1,5,1,0.0
0.0,46,2116,12,0,0,0,0,11277.16,1,16217.85,1,-4940.6900000000005,0,0,0,17922.08
0.0,29,841,12,0,1,0,0,21480.29,1,23252.09,1,-1771.7999999999993,0,0,0,21249.48
0.0,40,1600,11,1,1,0,0,0.0,0,0.0,0,0.0,1,5,1,0.0
0.0,37,1369,12,0,1,0,0,0.0,0,0.0,0,0.0,1,2,1,0.0
0.0,31,961,12,0,1,0,0,10795.64,1,11919.14,1,-1123.5,0,0,0,13129.24
0.0,42,1764,9,1,1,0,0,0.0,0,0.0,0,0.0,1,4,1,0.0
0.0,21,441,13,0,1,0,0,0.0,0,0.0,0,0.0,1,1,1,0.0
0.0,22,484,15,0,1,0,0,15215.21,1,19539.57,1,-4324.360000000001,0,0,0,19229.7
0.0,35,1225,17,0,0,0,0,23270.32,1,24424.46,1,-1154.1399999999994,0,0,0,23075.64
0.0,35,1225,7,1,1,0,0,0.0,0,1563.166,1,-1563.166,0,0,0,0.0
0.0,55,3025,9,1,0,0,0,16120.96,1,17390.22,1,-1269.260000000002,0,0,0,0.0
0.0,45,2025,8,1,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0
0.0,28,784,12,0,1,0,0,1347.889,1,0.0,0,1347.889,1,2,1,318.2847
0.0,25,625,12,0,1,0,0,7392.802,1,7514.919,1,-122.1170000000002,1,3,1,6612.364
0.0,26,676,12,0,0,0,0,6265.086,1,3517.123,1,2747.963,1,3,1,5967.837
0.0,26,676,12,0,1,0,0,8234.113,1,5666.476,1,2567.637,0,1,1,10609.49
0.0,24,576,10,1,1,0,0,0.0,0,0.0,0,0.0,1,3,1,1193.568
0.0,29,841,11,1,1,0,0,0.0,0,0.0,0,0.0,1,2,1,0.0
0.0,42,1764,12,0,0,0,0,7876.108,1,11723.74,1,-3847.632,0,4,1,21218.98
