"train","age","educ","black","hisp","married","re74","re75","unem75","unem74","re78"
0,29,16,0,0,1,13.3229999542236,5.37097024917603,0,0,17.7326984405518
0,23,14,0,0,0,13.3229999542236,12.1742000579834,0,0,14.7772998809814
0,28,12,0,0,1,13.3229999542236,12.5322999954224,0,0,10.9351997375488
0,30,14,0,0,1,13.3229999542236,14.3225994110107,0,0,14.7772998809814
0,24,12,0,1,1,13.4934997558594,16.4710006713867,0,0,21.035400390625
0,27,12,0,0,1,13.5972995758057,15.8336000442505,0,0,13.2462997436523
0,42,13,0,0,1,13.7012004852295,0,1,0,33.9876976013184
0,47,12,0,0,1,13.7149000167847,0,1,0,12.5607004165649
0,26,12,0,0,1,13.7149000167847,0.716129004955292,0,0,22.9048004150391
0,21,12,0,0,1,13.7149000167847,3.22258019447327,0,0,14.0384006500244
0,25,16,0,0,0,13.7149000167847,6.04233980178833,0,0,0
0,23,12,0,0,0,13.7149000167847,10.7419004440308,0,0,15.959400177002
0,31,12,0,0,1,13.7149000167847,12.5322999954224,0,0,14.7772998809814
0,30,12,0,0,1,13.7149000167847,12.5322999954224,0,0,2.56386017799377
0,28,17,0,0,1,13.7149000167847,13.4274005889893,0,0,6.82710027694702
0,24,12,0,0,1,13.7149000167847,13.4274005889893,0,0,17.7326984405518
0,28,12,0,0,1,13.7149000167847,13.606499671936,0,0,19.2103996276855
0,23,12,0,0,0,13.7149000167847,14.3225994110107,0,0,22.165901184082
0,35,12,0,0,0,13.7149000167847,15.0387001037598,0,0,26.599100112915
0,27,14,0,0,1,13.7149000167847,15.2177000045776,0,0,13.4472999572754
0,23,12,0,0,1,13.7149000167847,15.7547998428345,0,0,24.2051982879639
0,24,12,0,0,1,13.7149000167847,16.1128997802734,0,0,16.2549991607666
0,33,12,0,0,1,13.7149000167847,18.0823001861572,0,0,26.0818996429443
0,45,14,0,0,1,13.7149000167847,19.1026992797852,0,0,30.1455993652344
0,45,14,0,0,1,13.7149000167847,19.1026992797852,0,0,30.1455993652344
0,45,17,0,0,1,13.7149000167847,23.0951995849609,0,0,6.64976978302002
0,23,16,0,0,0,13.7149000167847,25.601598739624,0,0,31.6233005523682
0,26,17,0,0,1,13.7149000167847,29.5403003692627,0,0,29.554500579834
0,21,14,0,0,1,13.8324003219604,8.77795028686523,0,0,0.591090977191925
0,20,12,0,0,1,13.9029998779297,14.3225994110107,0,0,19.6538009643555
0,29,12,0,0,1,13.9107999801636,7.16129016876221,0,0,19.2103996276855
0,22,12,0,1,1,13.9107999801636,8.6114501953125,0,0,16.2180004119873
0,24,12,0,0,0,13.9107999801636,13.4274005889893,0,0,19.2103996276855
0,27,12,0,0,1,13.9107999801636,14.8597002029419,0,0,15.0727996826172
0,23,12,0,0,1,14.0635995864868,11.1000003814697,0,0,14.7772998809814
0,24,16,0,0,1,14.0675001144409,24.7064990997314,0,0,37.8297996520996
0,23,16,0,0,0,14.1066999435425,6.26612997055054,0,0,2.9554500579834
0,33,14,0,0,1,14.1066999435425,14.3225994110107,0,0,17.7326984405518
0,21,12,0,0,0,14.1066999435425,17.9032001495361,0,0,22.165901184082
0,23,12,0,0,1,14.1066999435425,23.4531993865967,0,0,0
0,24,12,0,0,1,14.3732004165649,19.6935005187988,0,0,7.38862991333008
0,34,12,0,0,1,14.4986000061035,14.3225994110107,0,0,10.0485000610352
0,44,12,0,0,1,14.4986000061035,14.424599647522,0,0,14.5792999267578
0,23,12,0,0,1,14.4986000061035,19.3355007171631,0,0,19.2103996276855
0,51,12,0,0,1,14.5338001251221,19.246000289917,0,0,17.7326984405518
0,41,12,0,0,1,14.684700012207,23.2741985321045,0,0,26.599100112915
0,37,13,0,0,1,14.6944999694824,8.95161056518555,0,0,17.7326984405518
0,26,16,0,0,1,14.6944999694824,11.6370992660522,0,0,20.6881999969482
0,23,13,0,0,1,14.6944999694824,14.3225994110107,0,0,20.6881999969482
0,27,12,0,0,1,14.6944999694824,14.3225994110107,0,0,19.2103996276855
0,21,12,0,0,1,14.6944999694824,15.2177000045776,0,0,23.6436004638672
0,28,12,0,0,1,14.6944999694824,15.9339008331299,0,0,0
0,22,13,0,0,1,14.6944999694824,16.1128997802734,0,0,0
0,20,12,0,0,1,14.6944999694824,16.1128997802734,0,0,26.599100112915
0,24,16,0,0,1,14.6944999694824,16.4710006713867,0,0,27.3379001617432
0,22,12,0,0,1,14.6944999694824,16.8290004730225,0,0,21.8703994750977
0,27,12,0,1,1,14.6944999694824,16.8290004730225,0,0,37.8297996520996
0,23,16,0,0,1,14.6944999694824,19.6935005187988,0,0,29.554500579834
0,22,16,0,0,1,14.6944999694824,19.6935005187988,0,0,2.9554500579834
0,23,16,0,0,1,14.6944999694824,23.2741985321045,0,0,25.1214008331299
0,20,12,0,0,1,14.6944999694824,26.8548011779785,0,0,31.0323009490967
0,24,12,0,0,1,14.8903999328613,0.719709992408752,0,0,27.9629993438721
0,26,12,0,0,1,14.8903999328613,10.7419004440308,0,0,0
0,28,15,0,0,1,15.0824003219604,18.6194000244141,0,0,13.9867000579834
0,24,13,0,0,1,15.2822999954224,14.3225994110107,0,0,32.5099983215332
0,50,12,0,0,1,15.2822999954224,14.3225994110107,0,0,13.1518001556396
0,50,12,0,0,1,15.2822999954224,14.3225994110107,0,0,13.1518001556396
0,28,13,0,0,1,15.2822999954224,14.3225994110107,0,0,14.0384006500244
0,25,12,0,0,1,15.2822999954224,16.1128997802734,0,0,25.1214008331299
0,22,12,0,0,1,15.2822999954224,19.6935005187988,0,0,21.8703994750977
0,22,12,0,0,1,15.4781999588013,8.95161056518555,0,0,14.1862001419067
0,29,12,0,0,0,15.4781999588013,14.3709001541138,0,0,12.6154003143311
0,53,17,0,0,1,15.4781999588013,16.3994007110596,0,0,15.6639003753662
0,25,12,0,0,1,15.4781999588013,17.7241992950439,0,0,31.3278007507324
0,24,16,0,0,0,15.5879001617432,19.5055999755859,0,0,19.2103996276855
0,27,17,0,0,0,15.6740999221802,0,1,0,41.3763008117676
0,46,12,0,0,1,15.6740999221802,0.734031975269318,0,0,20.6881999969482
0,21,13,0,0,0,15.6740999221802,4.94666004180908,0,0,1.7333699464798
0,37,12,0,0,1,15.6740999221802,8.95161056518555,0,0,28.0768013000488
0,37,12,0,0,1,15.6740999221802,8.95161056518555,0,0,28.0768013000488
0,22,12,0,0,0,15.6740999221802,10.7419004440308,0,0,28.963399887085
0,22,12,0,0,0,15.6740999221802,11.6370992660522,0,0,20.6881999969482
0,27,12,0,0,1,15.6740999221802,12.5322999954224,0,0,19.2103996276855
0,49,16,0,0,1,15.6740999221802,12.8902997970581,0,0,17.7326984405518
0,26,12,0,0,1,15.6740999221802,13.4274005889893,0,0,0
0,33,14,0,0,1,15.6740999221802,13.4274005889893,0,0,13.8905992507935
0,28,15,0,0,1,15.6740999221802,13.7854995727539,0,0,15.959400177002
0,29,17,0,0,1,15.6740999221802,14.143500328064,0,0,25.8601989746094
0,25,14,0,1,1,15.6740999221802,14.3225994110107,0,0,20.7028999328613
0,32,12,0,0,1,15.6740999221802,14.3225994110107,0,0,13.2995004653931
0,40,12,0,0,1,15.6740999221802,14.3225994110107,0,0,16.2549991607666
0,40,12,0,0,1,15.6740999221802,14.3225994110107,0,0,16.2549991607666
0,27,16,0,0,1,15.6740999221802,14.3225994110107,0,0,22.165901184082
0,24,12,0,0,1,15.6740999221802,14.6805992126465,0,0,17.7326984405518
0,43,12,0,0,1,15.6740999221802,14.6805992126465,0,0,13.8315000534058
0,25,16,0,0,1,15.6740999221802,15.2177000045776,0,0,19.0626983642578
0,21,13,0,0,1,15.6740999221802,15.9339008331299,0,0,25.1214008331299
0,26,12,0,0,1,15.6740999221802,16.4710006713867,0,0,35.022102355957
0,28,14,0,0,1,15.6740999221802,16.7574005126953,0,0,16.2549991607666
0,26,17,0,0,1,15.6740999221802,16.8290004730225,0,0,19.2103996276855
0,20,14,0,0,0,15.6740999221802,17.0081005096436,0,0,26.599100112915
0,41,12,0,0,1,15.6740999221802,19.6935005187988,0,0,32.5099983215332
0,28,16,0,0,1,15.6740999221802,19.6935005187988,0,0,28.8156986236572
0,23,16,0,0,0,15.6740999221802,21.4839000701904,0,0,26.599100112915
0,22,12,0,0,1,15.6740999221802,22.9160995483398,0,0,31.7710990905762
0,27,14,0,1,0,15.6740999221802,23.2741985321045,0,0,27.3379001617432
0,26,16,0,0,1,15.6740999221802,23.2741985321045,0,0,29.554500579834
0,54,12,0,0,1,15.6740999221802,25.0645008087158,0,0,0
0,54,12,0,0,1,15.6740999221802,25.0645008087158,0,0,0
0,37,16,0,0,0,15.6740999221802,26.8548011779785,0,0,29.2590007781982
0,32,13,0,0,1,15.6740999221802,30.4354991912842,0,0,22.0180988311768
0,29,12,0,0,1,15.6780996322632,17.4878997802734,0,0,10.1962995529175
0,22,13,0,0,1,15.8701000213623,15.8264999389648,0,0,35.4653968811035
0,36,12,0,0,1,15.8739995956421,12.7274007797241,0,0,17.4445991516113
0,21,13,0,0,1,15.9602003097534,21.4839000701904,0,0,14.7772998809814
0,21,12,0,0,1,15.9875993728638,16.2919006347656,0,0,14.4816999435425
0,43,12,0,0,1,15.9895992279053,14.3225994110107,0,0,14.7772998809814
0,36,17,0,0,0,16.0149993896484,30.7935009002686,0,0,29.584098815918
0,23,12,0,0,1,16.0659999847412,4.83386993408203,0,0,25.5646991729736
0,31,12,0,0,1,16.0659999847412,15.0387001037598,0,0,17.7326984405518
0,25,14,0,0,1,16.0659999847412,15.2177000045776,0,0,18.4715995788574
0,23,16,0,0,1,16.0659999847412,16.8290004730225,0,0,20.6881999969482
0,21,12,0,0,1,16.0659999847412,20.5886993408203,0,0,28.8156986236572
0,22,12,0,0,0,16.2306003570557,9.84676933288574,0,0,2.9554500579834
0,21,12,0,0,1,16.306999206543,18.5298004150391,0,0,11.9695997238159
0,28,12,0,0,1,16.3931999206543,13.2985000610352,0,0,0
0,24,12,0,1,1,16.457799911499,8.95161056518555,0,0,21.8703994750977
0,30,12,0,0,0,16.457799911499,14.6805992126465,0,0,15.1466999053955
0,44,12,0,0,1,16.457799911499,16.1128997802734,0,0,17.289400100708
0,30,12,0,0,1,16.457799911499,16.6499996185303,0,0,19.9493007659912
0,34,12,0,0,1,16.457799911499,16.8290004730225,0,0,20.6881999969482
0,26,16,0,0,1,16.457799911499,21.4839000701904,0,0,40.6375007629395
0,23,16,0,0,1,16.457799911499,21.4839000701904,0,0,18.4715995788574
0,20,12,0,0,0,16.4969997406006,19.6040000915527,0,0,19.6538009643555
0,26,13,0,0,0,16.6538009643555,3.58064985275269,0,0,8.86636066436768
0,25,12,0,0,1,16.6538009643555,12.1814002990723,0,0,17.7326984405518
0,23,15,0,0,1,16.6538009643555,13.4274005889893,0,0,16.9939002990723
0,28,16,0,0,1,16.6538009643555,15.3968000411987,0,0,17.437198638916
0,38,14,0,0,1,16.6538009643555,16.1128997802734,0,0,19.5060005187988
0,29,17,0,0,1,16.6538009643555,16.1128997802734,0,0,17.7326984405518
0,24,17,0,0,1,16.6538009643555,16.6499996185303,0,0,20.6881999969482
0,55,12,0,0,1,16.6538009643555,17.5451984405518,0,0,16.2549991607666
0,30,14,0,0,1,16.6538009643555,17.5451984405518,0,0,0
0,21,12,0,0,0,16.6538009643555,17.9032001495361,0,0,19.2103996276855
0,26,12,0,0,1,16.6538009643555,17.9032001495361,0,0,17.7326984405518
0,34,12,0,0,1,16.6538009643555,19.5324001312256,0,0,16.2549991607666
0,22,12,0,0,1,16.6538009643555,19.6935005187988,0,0,26.007999420166
0,22,16,0,0,0,16.6538009643555,22.7370986938477,0,0,37.681999206543
0,27,15,0,0,0,16.6538009643555,23.2741985321045,0,0,23.6436004638672
0,26,12,0,0,0,16.6538009643555,23.2741985321045,0,0,2.9554500579834
0,26,16,0,0,1,16.6538009643555,24.7064990997314,0,0,29.554500579834
0,28,14,0,0,0,16.8496990203857,12.1742000579834,0,0,1.92104005813599
0,21,12,0,0,1,16.8496990203857,15.3968000411987,0,0,0
0,30,12,0,0,1,16.8496990203857,17.3661003112793,0,0,18.978401184082
0,24,12,0,0,1,16.8496990203857,18.6194000244141,0,0,25.1214008331299
0,51,12,0,0,1,16.8496990203857,19.6935005187988,0,0,17.7326984405518
0,21,14,0,0,0,16.8496990203857,19.6935005187988,0,0,35.4653968811035
0,24,12,0,0,1,16.8850002288818,9.31147003173828,0,0,23.0805988311768
0,23,15,0,0,1,16.9554996490479,20.8446998596191,0,0,25.5144004821777
0,26,14,0,0,1,17.0455989837646,25.0645008087158,0,0,38.7164001464844
0,45,12,0,0,1,17.1044006347656,16.3815002441406,0,0,18.1760005950928
0,46,13,0,0,1,17.2415008544922,15.7547998428345,0,0,14.7772998809814
0,29,12,0,0,1,17.2415008544922,19.6863994598389,0,0,33.5443992614746
0,26,14,0,0,1,17.2415008544922,20.5886993408203,0,0,24.5303001403809
0,27,16,0,0,1,17.2415008544922,24.8854999542236,0,0,22.165901184082
0,26,14,0,0,1,17.4375,7.16129016876221,0,0,14.7714004516602
0,20,15,0,0,1,17.4375,8.05644989013672,0,0,18.4715995788574
0,23,12,0,0,1,17.4375,12.5322999954224,0,0,21.4270000457764
0,30,16,0,0,1,17.4375,17.8674011230469,0,0,15.5160999298096
0,24,12,0,0,1,17.4375,22.378999710083,0,0,16.2549991607666
0,23,12,0,0,1,17.6333999633789,0,1,0,23.6436004638672
0,34,12,0,0,1,17.6333999633789,0,1,0,0
0,24,12,0,1,1,17.6333999633789,4.84818983078003,0,0,22.165901184082
0,20,12,0,0,1,17.6333999633789,15.2177000045776,0,0,28.8156986236572
0,53,12,0,0,1,17.6333999633789,16.1128997802734,0,0,19.2103996276855
0,28,16,0,0,1,17.6333999633789,16.1128997802734,0,0,22.165901184082
0,26,12,0,0,1,17.6333999633789,16.1128997802734,0,0,25.1214008331299
0,25,15,0,0,1,17.6333999633789,16.1128997802734,0,0,18.6194000244141
0,29,14,0,0,1,17.6333999633789,17.1870994567871,0,0,19.6996002197266
0,55,16,0,0,1,17.6333999633789,17.9032001495361,0,0,22.165901184082
0,22,12,0,1,1,17.6333999633789,17.9032001495361,0,0,14.7772998809814
0,33,12,0,0,1,17.6333999633789,17.9032001495361,0,0,15.8116998672485
0,34,14,0,1,1,17.6333999633789,17.9032001495361,0,0,8.86636066436768
0,24,12,0,0,1,17.6333999633789,18.440299987793,0,0,19.9493007659912
0,24,12,0,0,1,17.6333999633789,18.75,0,0,32.5099983215332
0,45,12,0,0,1,17.6333999633789,18.7984008789062,0,0,19.9493007659912
0,22,12,0,0,1,17.6333999633789,19.6935005187988,0,0,23.6436004638672
0,55,14,0,0,1,17.6333999633789,19.6935005187988,0,0,2.06881999969482
0,24,12,0,0,1,17.6333999633789,19.6935005187988,0,0,11.5262994766235
0,23,12,0,0,1,17.6333999633789,21.5464992523193,0,0,4.43318033218384
0,31,13,0,0,1,17.6333999633789,25.0645008087158,0,0,23.6436004638672
0,43,12,0,0,1,17.6333999633789,26.8548011779785,0,0,28.0768013000488
0,43,12,0,0,1,17.6333999633789,26.8548011779785,0,0,28.0768013000488
0,22,12,0,0,1,17.7039012908936,12.5322999954224,0,0,20.6881999969482
0,28,12,0,0,0,17.8292999267578,5.01289987564087,0,0,16.2402000427246
0,28,12,0,0,1,17.8292999267578,11.1000003814697,0,0,20.6881999969482
0,21,12,0,0,0,17.8292999267578,12.9457998275757,0,0,26.599100112915
0,28,13,0,0,1,17.8763999938965,15.3968000411987,0,0,22.452600479126
0,25,14,0,0,1,17.9389991760254,14.3225994110107,0,0,9.97465038299561
0,54,12,0,0,1,18.0253009796143,18.7984008789062,0,0,23.6436004638672
0,26,16,0,0,1,18.0253009796143,19.8726005554199,0,0,20.983699798584
0,26,16,0,0,1,18.0253009796143,23.2741985321045,0,0,28.0768013000488
0,49,13,0,0,1,18.2211990356445,17.9032001495361,0,0,17.7326984405518
0,26,16,0,0,1,18.2211990356445,22.378999710083,0,0,18.4715995788574
0,21,13,0,0,1,18.4170989990234,8.95161056518555,0,0,27.3379001617432
0,33,12,0,0,1,18.4170989990234,12.8902997970581,0,0,20.6881999969482
0,33,12,0,0,1,18.4170989990234,14.4120998382568,0,0,20.6881999969482
0,40,12,0,0,1,18.4170989990234,17.5451984405518,0,0,17.289400100708
0,27,16,0,0,1,18.4170989990234,18.7984008789062,0,0,25.8601989746094
0,21,12,0,0,1,18.4170989990234,19.6935005187988,0,0,28.2245998382568
0,31,12,0,0,1,18.5934009552002,14.8149003982544,0,0,16.2549991607666
0,47,17,0,0,1,18.613000869751,10.0257997512817,0,0,35.4653968811035
0,35,14,0,0,1,18.613000869751,19.6935005187988,0,0,22.4244995117188
0,26,14,0,0,1,18.613000869751,19.6935005187988,0,0,28.0768013000488
0,37,12,0,0,1,18.613000869751,21.4839000701904,0,0,23.0524997711182
0,23,12,0,0,0,18.613000869751,23.2741985321045,0,0,32.9533004760742
0,26,12,0,0,1,18.6777000427246,18.2613010406494,0,0,24.9736003875732
0,23,14,0,0,1,18.7228012084961,21.6629009246826,0,0,28.0768013000488
0,33,12,0,0,0,18.8090000152588,16.0287990570068,0,0,17.5021991729736
0,27,12,0,0,1,18.8090000152588,17.1870994567871,0,0,19.5060005187988
0,43,12,0,0,1,18.8090000152588,17.9032001495361,0,0,26.1557998657227
0,27,16,0,0,1,18.8090000152588,17.9032001495361,0,0,18.4715995788574
0,24,12,0,0,1,18.8090000152588,17.9032001495361,0,0,18.3238010406494
0,24,12,0,0,1,18.8090000152588,18.7984008789062,0,0,23.0524997711182
0,42,12,0,0,1,18.8794994354248,17.0081005096436,0,0,19.2103996276855
0,27,12,0,0,1,18.9245986938477,11.9952001571655,0,0,22.165901184082
0,26,16,0,0,1,19.0048999786377,16.1128997802734,0,0,26.599100112915
0,37,12,0,0,1,19.0165996551514,20.8930988311768,0,0,16.9939002990723
0,26,12,0,1,1,19.0558013916016,0,1,0,13.2995004653931
0,23,12,0,0,1,19.0970001220703,20.6835994720459,0,0,16.9939002990723
0,26,13,0,0,1,19.2007999420166,14.6805992126465,0,0,18.4715995788574
0,27,16,0,0,1,19.2007999420166,17.6884002685547,0,0,0
0,27,12,0,0,0,19.2007999420166,19.5144996643066,0,0,23.6436004638672
0,29,14,0,0,1,19.2007999420166,21.4839000701904,0,0,23.0524997711182
0,25,16,0,0,1,19.2007999420166,22.5580997467041,0,0,33.3966026306152
0,26,12,0,0,1,19.263500213623,13.0246000289917,0,0,24.627799987793
0,22,14,0,0,1,19.2791996002197,17.6168003082275,0,0,17.289400100708
0,28,12,0,0,1,19.2988014221191,0,1,0,29.554500579834
0,46,12,0,0,1,19.3948001861572,19.2011985778809,0,0,20.4309997558594
0,33,17,0,0,0,19.3966999053955,0,1,0,1.53979003429413
0,23,12,0,0,1,19.3966999053955,12.5322999954224,0,0,25.1214008331299
0,23,12,0,0,1,19.3966999053955,12.5322999954224,0,0,0
0,23,13,0,0,1,19.3966999053955,17.9032001495361,0,0,31.0323009490967
0,26,16,0,0,1,19.3966999053955,25.7805995941162,0,0,25.5646991729736
0,50,16,0,0,0,19.5926990509033,0,1,0,23.6436004638672
0,26,13,0,0,1,19.5926990509033,0,1,0,23.6436004638672
0,27,16,0,0,1,19.5926990509033,12.5322999954224,0,0,17.7208995819092
0,21,12,0,1,1,19.5926990509033,12.5322999954224,0,0,17.7326984405518
0,24,16,0,0,1,19.5926990509033,12.8902997970581,0,0,31.0323009490967
0,45,14,0,0,1,19.5926990509033,13.606499671936,0,0,17.7326984405518
0,38,12,0,0,1,19.5926990509033,13.9645004272461,0,0,16.2859992980957
0,27,15,0,0,1,19.5926990509033,14.8597002029419,0,0,23.6436004638672
0,33,12,0,0,1,19.5926990509033,17.0081005096436,0,0,25.0149993896484
0,24,13,0,0,1,19.5926990509033,17.1870994567871,0,0,22.31369972229
0,44,12,0,0,1,19.5926990509033,17.1870994567871,0,0,15.3684005737305
0,25,16,0,0,1,19.5926990509033,17.9032001495361,0,0,25.7124004364014
0,22,12,0,0,1,19.5926990509033,17.9032001495361,0,0,23.6436004638672
0,24,16,0,0,0,19.5926990509033,17.9032001495361,0,0,16.9939002990723
0,23,12,0,0,1,19.5926990509033,17.9032001495361,0,0,16.2549991607666
0,31,16,0,0,1,19.5926990509033,17.9032001495361,0,0,17.7326984405518
0,27,12,0,0,1,19.5926990509033,18.0823001861572,0,0,32.6578025817871
0,20,12,0,0,1,19.5926990509033,18.7984008789062,0,0,17.7326984405518
0,52,15,0,0,1,19.5926990509033,18.7984008789062,0,0,17.437198638916
0,33,16,0,0,1,19.5926990509033,19.3355007171631,0,0,26.599100112915
0,40,12,0,0,1,19.5926990509033,19.3355007171631,0,0,21.2793006896973
0,35,12,0,0,1,19.5926990509033,19.6935005187988,0,0,22.5353012084961
0,33,12,0,0,0,19.5926990509033,19.6935005187988,0,0,13.2995004653931
0,22,12,0,0,1,19.5926990509033,19.6935005187988,0,0,17.7326984405518
0,26,12,0,0,1,19.5926990509033,21.1258010864258,0,0,21.9826984405518
0,23,12,0,0,1,19.5926990509033,21.2153015136719,0,0,24.8849010467529
0,30,12,0,0,1,19.5926990509033,21.4839000701904,0,0,23.3480987548828
0,43,12,0,0,1,19.5926990509033,21.4839000701904,0,0,22.165901184082
0,43,12,0,0,1,19.5926990509033,21.4839000701904,0,0,22.165901184082
0,31,12,0,0,1,19.5926990509033,21.4839000701904,0,0,25.1214008331299
0,23,12,0,0,1,19.5926990509033,21.4839000701904,0,0,20.6881999969482
0,23,13,0,0,1,19.5926990509033,21.4839000701904,0,0,21.2793006896973
0,28,16,0,0,1,19.5926990509033,21.4839000701904,0,0,32.5099983215332
0,30,12,0,0,1,19.5926990509033,21.4839000701904,0,0,29.554500579834
0,32,12,0,0,1,19.5926990509033,21.4839000701904,0,0,29.554500579834
0,43,12,0,0,1,19.5926990509033,21.7399005889893,0,0,29.3388004302979
0,43,12,0,0,1,19.5926990509033,21.7399005889893,0,0,29.3388004302979
0,37,17,0,0,0,19.5926990509033,23.0055999755859,0,0,22.165901184082
0,46,12,0,0,0,19.5926990509033,25.0645008087158,0,0,29.554500579834
0,35,17,0,0,1,19.5926990509033,44.7581024169922,0,0,36.9431991577148
0,26,15,0,0,1,19.5965995788574,19.3355007171631,0,0,23.6436004638672
0,25,12,0,0,1,19.6415996551514,8.7367696762085,0,0,23.6436004638672
0,24,12,0,0,1,19.7063007354736,6.62418985366821,0,0,25.1214008331299
0,22,14,0,0,1,19.7278995513916,20.1410999298096,0,0,22.2840995788574
0,27,13,0,0,1,19.7356986999512,20.0515995025635,0,0,36.9431991577148
0,35,13,0,0,1,19.7885990142822,21.2689990997314,0,0,14.7772998809814
0,28,14,0,0,1,19.9845008850098,12.5322999954224,0,0,31.0323009490967
0,18,12,0,0,1,19.9845008850098,23.2741985321045,0,0,26.599100112915
0,21,12,0,0,1,20.0687999725342,21.2153015136719,0,0,56.8925018310547
0,24,14,0,0,1,20.141300201416,0,1,0,0
0,30,12,0,0,1,20.1804008483887,15.7547998428345,0,0,33.9876976013184
0,42,12,0,0,1,20.1804008483887,17.4555988311768,0,0,0
0,24,12,0,0,1,20.1804008483887,19.6935005187988,0,0,29.554500579834
0,40,12,0,0,1,20.1804008483887,19.6935005187988,0,0,17.7326984405518
0,25,17,0,0,1,20.1804008483887,21.0363006591797,0,0,22.9048004150391
0,27,17,0,0,1,20.1804008483887,21.578800201416,0,0,28.5200996398926
0,24,16,0,0,1,20.2000007629395,17.9032001495361,0,0,42.8541030883789
0,53,16,0,0,1,20.3430995941162,20.1124992370605,0,0,19.9300994873047
0,28,12,0,0,1,20.3763999938965,17.9032001495361,0,0,32.5099983215332
0,20,12,0,0,1,20.3763999938965,18.6551990509033,0,0,16.9939002990723
0,26,12,0,0,1,20.3763999938965,20.9468002319336,0,0,22.165901184082
0,33,12,0,0,1,20.503698348999,21.4839000701904,0,0,20.6881999969482
0,24,14,0,0,0,20.5722999572754,11.6370992660522,0,0,12.4128999710083
0,27,12,0,0,1,20.5722999572754,17.5451984405518,0,0,24.5303001403809
0,27,16,0,0,1,20.5722999572754,18.6194000244141,0,0,88.6636047363281
0,31,13,0,0,1,20.5722999572754,18.7984008789062,0,0,29.554500579834
0,26,15,0,0,1,20.5722999572754,18.7984008789062,0,0,23.6436004638672
0,28,16,0,0,1,20.5722999572754,18.7984008789062,0,0,22.165901184082
0,26,17,0,0,1,20.5722999572754,18.9773998260498,0,0,35.4653968811035
0,52,12,0,0,1,20.5722999572754,18.9773998260498,0,0,20.6881999969482
0,25,12,0,0,1,20.5722999572754,20.5886993408203,0,0,22.4614009857178
0,24,12,0,0,1,20.5722999572754,20.7676982879639,0,0,22.165901184082
0,41,12,0,0,1,20.5722999572754,21.4839000701904,0,0,25.3104991912842
0,40,12,0,0,1,20.5722999572754,24.7726993560791,0,0,32.586799621582
0,40,12,0,0,1,20.5722999572754,24.7726993560791,0,0,32.586799621582
0,32,13,0,0,1,20.5722999572754,25.0645008087158,0,0,7.38862991333008
0,31,13,0,0,1,20.5722999572754,33.6581001281738,0,0,31.0323009490967
0,25,15,0,0,0,20.7388000488281,21.4839000701904,0,0,39.0120010375977
0,29,12,0,0,1,20.7681999206543,0,1,0,44.3318023681641
0,25,14,0,0,0,20.7681999206543,14.3225994110107,0,0,17.437198638916
0,42,16,0,0,1,20.7681999206543,19.6935005187988,0,0,22.165901184082
0,24,12,0,0,1,20.7681999206543,23.2741985321045,0,0,27.4856986999512
0,44,12,0,0,1,20.8955993652344,12.1742000579834,0,0,20.9629993438721
0,27,12,0,0,0,20.9641990661621,18.440299987793,0,0,23.3480987548828
0,28,14,0,0,1,20.9641990661621,20.5886993408203,0,0,28.4461994171143
0,33,16,0,0,1,20.9641990661621,21.4839000701904,0,0,22.0180988311768
0,25,16,0,0,1,20.9641990661621,24.7064990997314,0,0,26.2295989990234
0,39,12,0,0,1,21.138500213623,20.36669921875,0,0,15.0492000579834
0,31,14,0,0,1,21.1404991149902,20.1410999298096,0,0,19.6538009643555
0,31,14,0,0,1,21.1404991149902,20.1410999298096,0,0,19.6538009643555
0,42,12,0,0,1,21.160099029541,21.4839000701904,0,0,12.2325992584229
0,36,14,0,0,1,21.160099029541,23.4603996276855,0,0,0
0,26,12,0,0,1,21.160099029541,24.1694011688232,0,0,21.2793006896973
0,46,17,0,0,0,21.257999420166,24.0942001342773,0,0,24.7874011993408
0,31,12,0,0,1,21.3560009002686,15.0387001037598,0,0,35.4653968811035
0,25,12,0,1,1,21.5126991271973,26.5862998962402,0,0,25.558801651001
0,42,16,0,0,1,21.5519008636475,0,1,0,41.3763008117676
0,28,12,0,0,1,21.5519008636475,8.36617946624756,0,0,0
0,28,12,0,0,1,21.5519008636475,10.5629005432129,0,0,21.722599029541
0,27,13,0,0,1,21.5519008636475,14.3225994110107,0,0,16.2549991607666
0,26,12,0,0,1,21.5519008636475,15.2177000045776,0,0,26.599100112915
0,19,12,0,0,1,21.5519008636475,15.7547998428345,0,0,19.2103996276855
0,29,12,0,0,1,21.5519008636475,17.0081005096436,0,0,20.6881999969482
0,28,16,0,0,1,21.5519008636475,18.6194000244141,0,0,44.3318023681641
0,31,16,0,0,1,21.5519008636475,18.7984008789062,0,0,23.3480987548828
0,40,12,0,0,1,21.5519008636475,19.6935005187988,0,0,31.0323009490967
0,37,12,0,0,1,21.5519008636475,19.6935005187988,0,0,44.3318023681641
0,48,12,0,0,1,21.5519008636475,20.2306003570557,0,0,0
0,43,12,0,0,1,21.5519008636475,20.5886993408203,0,0,19.2103996276855
0,26,16,0,0,1,21.5519008636475,20.5886993408203,0,0,28.8156986236572
0,29,12,0,0,1,21.5519008636475,20.5886993408203,0,0,19.9493007659912
0,27,12,0,0,1,21.5519008636475,21.1203994750977,0,0,23.0524997711182
